0.833624289381818,-6.982046175012,52
2.65996122871573,5.28493825617368,57
-5.60321920128653,6.7802565075423,8
2.73217284194017,1.32150238622653,58
3.68652731513225,7.67880378861636,40
-6.83378273111561,-1.85614690931495,6
-1.18202344235263,5.00371860679387,17
6.42477803249884,4.25413440103508,35
3.37259569690694,-4.65370983945492,61
2.71317373699721,-4.82479719831204,61
-4.75239167273752,1.08509909434861,10
3.1414350023405,-1.20933156947902,62
3.0166259765786,-4.73692737088408,61
-3.3997980813866,-2.8198636894227,31
1.2471163491775,3.195914125065,51
-4.84555819243387,4.8809845643799,9
-2.89467330431216,1.04551352562043,26
3.01155569135353,1.09006224221649,58
0.608941299512768,0.888852479882416,50
3.28197330855131,-5.08753825446059,61
4.23253518337201,5.66681901534664,41
-7.3208983065216,0.253619708018276,2
1.28194287070563,-0.952024306086368,54
2.43373077100507,3.53027688391167,59
5.02320485146204,2.91817404750928,43
1.34744520581594,6.82677931476957,48
5.0265028205493,-3.28358674980124,47
-2.88592608923025,5.35610521681028,25
4.67293483999432,4.85658166403058,41
-5.26868285730663,0.850734597482592,10
5.44387348887079,-4.92342875023925,45
-7.00506275803505,0.847654481502351,2
-0.896475922780637,5.05219589378432,17
-7.0097719024868,0.965408118114439,2
-6.98957229533725,-1.31535550839447,6
0.941927408149691,-7.17826303694938,52
4.23395495742168,-7.6286165970663,44
-1.74969943277429,-6.84738480454472,20
3.69367034635442,-6.72693871743245,60
-6.85267519600441,0.00399731633279334,2
-2.31354837167841,-6.99392939124767,28
-3.52881415482384,6.68225832475747,24
-0.198395302095856,6.66892255467425,48
0.772844701406972,1.312976449996,50
-5.38131751753385,1.71820062976797,11
-2.9156582502186,-3.10306655721071,31
-2.55408736669504,-7.46166185193345,28
4.01604588975012,5.71284207246674,41
5.74608905370722,-4.28080838664953,45
-0.0871880109574606,6.95936304406931,48
-1.65449692812365,4.72282772986804,17
4.49554769311593,3.62177592555785,43
4.28565574364568,5.40881125863791,41
-5.01617084696293,0.774829706203799,10
-6.74948546293517,-3.70306587169728,7
-2.58614373520303,-3.0459738897163,31
2.67793783373289,-5.01673806859758,61
-1.02048575066126,-4.85218258068791,21
6.78708955053353,-5.1608974655282,37
-4.9549590407213,-1.16742814824964,14
1.24494273791929,6.64734488325117,48
-0.884912909988443,6.98190614178288,16
8.16720144884375,5.55374379598555,32
4.03560801990774,-7.64281748189896,44
